id,object_ref,category,date,flatType,floor,rent,rent_add,rent_net,rooms,area,year_built,street_number,city,zip,lat,lng,wkt,gwr_egid,match_accuracy,price_per_sqm,price_per_room,flat_cat,cat,egid,ren_potential,LR_DAY,LR_NIGHT,ES,COMM_USE_D,EXP_LIM_D,EXP_LIM_N,EXP_LIM,noise_below,quartier_nummer,quartier_kreis,quartier_quartiergr,quartier_statistisc,supermarketsnearby,leisurelocationsnearby,othershopsnearby,smallestdistancetonextoev,distancetomainstation,altitude,distancetonightclubs
3001466596,48068304,rent,2021-11-04 09:09:22,,,1440,,,,71,,Langgasse 36,St. Gallen,9008,47.4360466003418,9.38742446899414,POINT (9.38742446899414 47.4360466003418),1074852,0.0,20.281690140845072,480.0,M,d,1074852,False,66.0,59.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,3,6,2,484.1323926832311,1983.4018782006474,678,1337.336319272276
3001466589,39414342,rent,2021-11-04 09:09:24,,,1190,,,,65,,Langgasse 61,St. Gallen,9008,47.4383544921875,9.38934993743896,POINT (9.389349937438965 47.4383544921875),1075211,0.0714285714285714,18.307692307692307,396.6666666666667,M,c,1075211,True,66.0,59.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,3,6,3,528.3448269886079,2271.196929365042,677,1631.2458091435417
3001468333,911837.1140f761-3d98-11ec-842e-005056bdbc06,rent,2021-11-04 19:01:22,,4,840,120.0,720.0,,40,,Rorschacher Strasse 183,St. Gallen,9000,47.4329643249512,9.39859294891357,POINT (9.398592948913574 47.43296432495117),1076198,0.230769230769231,21.0,420.0,S,c,1076198,False,65.0,58.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,303,Osten,St.Fiden,St.Fiden-Krontal,2,7,9,425.6072363143223,2458.5139875639784,675,1771.8192653251285
3001469691,"3,5-Zi.-WG 1.OG, St. Gallen.912472.cb4704c6-3e25-11ec-842e-005056bdbc06",rent,2021-11-05 16:26:46,,1,1390,180.0,1210.0,,80,,Treuackerstrasse 34,St. Gallen,9000,47.415397644043,9.36264228820801,POINT (9.362642288208008 47.41539764404297),1071707,0.111111111111111,17.375,463.3333333333333,M,d,1071707,False,,,,,,,,True,203,Centrum,Riethüsli,Riethüsli,0,4,5,548.3046360917326,990.4981121688713,714,1631.3842241273965
3001434052,TG2308.TG2308.TG2308,rent,2021-10-19 14:51:18,,3,1150,200.0,950.0,,65,,Buchentalstrasse 23,St. Gallen,9000,47.4346313476562,9.39625358581543,POINT (9.39625358581543 47.43463134765625),1076315,0.0441176470588235,17.692307692307693,287.5,M,b,1076315,False,61.0,51.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,303,Osten,St.Fiden,St.Fiden-Krontal,3,5,10,214.73956253231844,2397.1190247480854,656,1709.04677676651
3001446651,5419.09.0060,rent,2021-10-25 14:15:38,,5,1550,255.0,1295.0,,87,,Zilweg 11,St. Gallen,9016,47.442626953125,9.40856456756592,POINT (9.408564567565918 47.442626953125),1077114,0.0,17.816091954022987,516.6666666666666,M,d,1077114,True,,,,,,,,True,308,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden,0,4,0,1457.851183537066,3667.004591706175,690,2982.8915489513647
3001450273,10081.1.1034,rent,2021-10-27 09:36:55,,3,1730,240.0,1490.0,,87,2015.0,Kunklerstrasse 1,St. Gallen,9015,47.4062309265137,9.30460929870605,POINT (9.304609298706055 47.40623092651367),191289011,0.0224719101123596,19.885057471264368,576.6666666666666,M,d,191289011,False,,,,,,,,True,103,Westen,Winkeln,Winkeln Nord-Industrie,0,0,0,1891.3461311507647,5240.219847220841,646,5920.1348891789885
3001449586,..5210.906120.3d67e10c-365f-11ec-842e-005056bdbc06,rent,2021-10-27 09:37:14,,2,890,100.0,790.0,,43,,Gartenstrasse 5,St. Gallen,9000,47.4217529296875,9.37387847900391,POINT (9.373878479003906 47.4217529296875),1072374,0.228571428571429,20.69767441860465,890.0,S,f,1072374,True,62.0,48.0,ES III,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,205,Centrum,Innenstadt,St.Leonhard-Ost,6,8,216,353.7376609372234,357.16477502402324,685,554.3491575020151
3001449308,47613410,rent,2021-10-27 09:37:26,,,1825,,,,115,,Schönbüelpark 7,St. Gallen,9016,47.4410133361816,9.41225528717041,POINT (9.41225528717041 47.44101333618164),190425694,0.0550458715596329,15.869565217391305,456.25,M,d,190425694,False,62.0,54.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,307,Osten,Neudorf,Achslen-Wilen,1,3,2,1595.789261372582,3796.6086720174817,666,3108.0920517503637
3001449527,08058.01.0108,rent,2021-10-27 09:37:34,,3,1220,140.0,1080.0,,55,1920.0,Brühlbleichestrasse 10,St. Gallen,9000,47.4305038452148,9.38340282440186,POINT (9.383402824401855 47.430503845214844),1072939,0.1,22.181818181818183,610.0,S,e,1072939,False,54.0,46.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,207,Centrum,St.Jakob,St.Jakob,0,3,14,685.1325093840118,1340.3608360110088,658,665.2464379076098
3001449478,906063.4ca5d5df-365a-11ec-842e-005056bdbc06,rent,2021-10-27 09:37:36,,3,1170,150.0,1020.0,,56,,Bogenstrasse 15,St. Gallen,9000,47.4191741943359,9.36273384094238,POINT (9.362733840942383 47.41917419433594),1071032,0.0181818181818181,20.892857142857142,585.0,S,d,1071032,True,56.0,45.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,202,Centrum,Rosenberg,Rosenberg-Kreubleiche,0,4,10,576.7868102657097,664.3868964858453,682,1348.8455661999592
3001449876,7787.01.0302,rent,2021-10-27 09:37:58,,3,1750,310.0,1440.0,,107,1999.0,Salisstr. 18,St. Gallen,9000,47.4187889099121,9.35576725006104,POINT (9.355767250061035 47.41878890991211),1070289,0.0,16.35514018691589,437.5,M,c,1070289,False,,,,,,,,True,113,Westen,Lachen,Vonwil-Lachen-Schoren,2,12,14,1063.3661890439812,1137.3167943212559,672,1823.4401316379208
3001453376,5181.04.0002,rent,2021-10-28 09:39:23,,GF,757,107.0,650.0,,38,2009.0,Vogelherdstr. 7c,St. Gallen,9016,47.4363670349121,9.419264793396,POINT (9.419264793395996 47.43636703491211),190209334,0.266666666666667,19.92105263157895,757.0,S,f,190209334,False,59.0,50.0,ES II,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,307,Osten,Neudorf,Achslen-Wilen,0,0,1,1569.7944123399307,4037.6006029198006,691,3358.92446749404
3001455222,54805.02.0302,rent,2021-10-29 04:10:02,,3,1060,170.0,890.0,,52,1959.0,Hochwachtstrasse 1,St. Gallen,9000,47.413257598877,9.36318778991699,POINT (9.363187789916992 47.41325759887695),1071509,0.0,20.384615384615383,530.0,S,d,1071509,True,61.0,53.0,ES II,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,203,Centrum,Riethüsli,Riethüsli,0,4,5,356.76098152786625,1182.5442074178402,751,1787.905048310975
3001457663,53804.02.0104,rent,2021-10-30 02:23:09,,2,890,150.0,740.0,,55,1962.0,Berneggstr. 52,St. Gallen,9000,47.419017791748,9.37270641326904,POINT (9.372706413269043 47.41901779174805),1072162,0.266666666666667,16.181818181818183,296.6666666666667,M,b,1072162,False,60.0,47.0,ES II,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,204,Centrum,St.Georgen,St.Georgen-Bernegg,4,8,55,456.44677657629194,503.1963166630856,705,866.5080980329936
3001457658,52603.01.0201,rent,2021-10-30 02:23:11,,2,1450,200.0,1250.0,,82,1959.0,Iddastrasse 58,St. Gallen,9008,47.4402656555176,9.39069080352783,POINT (9.390690803527832 47.44026565551758),1075202,0.138888888888889,17.682926829268293,362.5,M,c,1075202,False,,,,,,,,True,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,0,6,2,674.7792813714841,2498.4750138089858,682,1864.4706519225142
3001457657,54807.02.0401,rent,2021-10-30 02:23:23,,4,1090,220.0,870.0,,70,1919.0,Tschudistr. 17,St. Gallen,9000,47.4172973632812,9.36594772338867,POINT (9.365947723388672 47.41729736328125),1071684,0.0277777777777778,15.571428571428571,272.5,M,b,1071684,False,53.0,43.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,203,Centrum,Riethüsli,Riethüsli,0,8,6,591.5381673450947,687.6182867390434,689,1307.4184878687436
3001457662,53002.01.0101,rent,2021-10-30 02:23:40,,1,1390,240.0,1150.0,,80,1908.0,Krontalstr. 13,St. Gallen,9000,47.4327812194824,9.39970684051514,POINT (9.399706840515137 47.43278121948242),1075809,0.0,17.375,347.5,M,c,1075809,False,,,,,,,,True,303,Osten,St.Fiden,St.Fiden-Krontal,2,7,10,511.0229883582238,2524.9623570654853,675,1839.8504072149967
3001427562,47613410,rent,2021-10-16 14:18:42,,,1825,,,,115,,Schönbüelpark 7,St. Gallen,9016,47.4410133361816,9.41225528717041,POINT (9.41225528717041 47.44101333618164),190425694,0.0550458715596329,15.869565217391305,456.25,M,d,190425694,False,62.0,54.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,307,Osten,Neudorf,Achslen-Wilen,1,3,2,1595.789261372582,3796.6086720174817,666,3108.0920517503637
3001457659,54405.02.0302,rent,2021-10-30 02:22:57,,3,690,100.0,590.0,,33,1960.0,Rorschacherstr. 61,St. Gallen,9000,,,POINT(9.38369850952879 47.4274012026617),1072824,0.1,20.90909090909091,690.0,S,e,1072824,True,66.0,60.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,207,Centrum,St.Jakob,St.Jakob,0,0,0,,,,
3001460383,346-112021.894165.2e3e29c2-274b-11ec-842e-005056bdbc06,rent,2021-11-01 09:04:13,,3,1170,160.0,1010.0,,64,,Domänenstrasse 3,St. Gallen,9008,47.440860748291,9.39433193206787,POINT (9.394331932067871 47.440860748291016),1075141,0.0153846153846153,18.28125,390.0,M,c,1075141,False,55.0,48.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,0,3,1,712.2499335229813,2730.2360204229967,660,2077.4833077438884
3001460403,47613410,rent,2021-11-01 09:04:50,,,1825,,,,115,,Schönbüelpark 7,St. Gallen,9016,47.4410133361816,9.41225528717041,POINT (9.41225528717041 47.44101333618164),190425694,0.0550458715596329,15.869565217391305,456.25,M,d,190425694,False,62.0,54.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,307,Osten,Neudorf,Achslen-Wilen,1,3,2,1595.789261372582,3796.6086720174817,666,3108.0920517503637
3001460593,TG2314.TG2314.TG2314,rent,2021-11-01 09:05:03,,1,1360,210.0,1150.0,,95,,Helvetiastrasse 54,St. Gallen,9000,47.4345283508301,9.39608287811279,POINT (9.396082878112793 47.43452835083008),1076320,0.0306122448979592,14.31578947368421,340.0,M,c,1076320,True,58.0,49.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,303,Osten,St.Fiden,St.Fiden-Krontal,3,5,10,201.30072076344206,2380.0989170139064,656,1691.9886712908192
3001460566,48327145,rent,2021-11-01 09:05:29,,,950,,,,52,,Oberstrasse 65,St. Gallen,9000,47.416748046875,9.36429977416992,POINT (9.364299774169922 47.416748046875),1071785,0.161290322580645,18.26923076923077,237.5,M,b,1071785,False,60.0,50.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,203,Centrum,Riethüsli,Riethüsli,0,4,8,617.4534113078967,797.6028456253175,677,1436.304361345586
3001460453,48315949,rent,2021-11-01 09:05:28,,,1255,,,,75,,Iddastrasss 61,St. Gallen,9000,,,POINT(9.35640426197006 47.415720646593),1070143,0.299065420560748,16.733333333333334,313.75,M,c,1070143,False,,,,,,,,True,113,Westen,Lachen,Vonwil-Lachen-Schoren,0,0,0,,,,
3001463476,tx98r.mfhrq,rent,2021-11-03 10:22:33,,2,890,,,,55,,Berneggstr. 52,St. Gallen,9000,47.419017791748,9.37270641326904,POINT (9.372706413269043 47.41901779174805),1072162,0.266666666666667,16.181818181818183,296.6666666666667,M,b,1072162,False,60.0,47.0,ES II,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,204,Centrum,St.Georgen,St.Georgen-Bernegg,4,8,55,456.44677657629194,503.1963166630856,705,866.5080980329936
3001462816,7797.09.0001,rent,2021-11-03 10:22:40,,GF,1690,290.0,1400.0,,95,1968.0,Zilweg 14,St. Gallen,9016,47.4418754577637,9.4097900390625,POINT (9.4097900390625 47.44187545776367),1077129,0.0306122448979592,17.789473684210527,338.0,L,c,1077129,True,52.0,45.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,308,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden,0,4,0,1483.534944977429,3693.578263569225,690,3007.00047792918
3001442121,f75iw.8mbwo,rent,2021-10-22 14:41:34,,3,1550,150.0,1400.0,,70,,Langgasse 5,St. Gallen,9008,47.4342079162598,9.38436317443848,POINT (9.384363174438477 47.434207916259766),1074755,0.0666666666666667,22.142857142857142,516.6666666666666,M,d,1074755,False,65.0,58.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,2,3,6,683.5547070665646,1676.6831526013466,677,1040.6400049153735
3001446965,20050.2.2011,rent,2021-10-25 15:44:46,,1,1500,200.0,1300.0,,86,1982.0,Guggeienhof 1a,St. Gallen,9016,47.4468307495117,9.40468502044678,POINT (9.404685020446777 47.44683074951172),9003529,0.0947368421052631,17.441860465116278,375.0,M,c,9003529,True,,,,,,,,True,308,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden,0,1,0,1614.5322674476251,3750.5540109101444,679,3088.2670754117353
3001451369,Helvetiastr 41 10.906666.a091a71a-3702-11ec-842e-005056bdbc06,rent,2021-10-27 11:03:05,,2,990,110.0,880.0,,45,,Helvetiastrasse 41,St. Gallen,9000,47.4332618713379,9.3950719833374,POINT (9.395071983337402 47.43326187133789),1076158,0.0,22.0,495.0,S,d,1076158,True,55.0,45.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,303,Osten,St.Fiden,St.Fiden-Krontal,3,9,9,184.67386970696847,2241.32585024961,667,1552.5915313919681
3001464617,7715.1033,rent,2021-11-03 10:22:49,,3,1070,110.0,960.0,,44,,Tigerbergstrasse 2,St. Gallen,9000,47.4277496337891,9.37399578094482,POINT (9.373995780944824 47.42774963378906),1073081,0.0,24.318181818181817,1070.0,S,f,1073081,False,63.0,53.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,207,Centrum,St.Jakob,St.Jakob,3,10,217,603.8569418310269,628.150995121007,693,311.1846893332092
3001463609,7801.02.0202,rent,2021-11-03 10:23:09,,2,1390,250.0,1140.0,,68,1963.0,Dreilindenhang 4,St. Gallen,9000,47.422737121582,9.38334083557129,POINT (9.383340835571289 47.42273712158203),1073337,0.2,20.44117647058824,347.5,M,c,1073337,True,,,,,,,,True,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden,2,11,49,388.09964837458546,1043.9685000905056,749,588.2952602619036
3001464185,54625.01.0201,rent,2021-11-03 10:23:26,,2,1590,200.0,1390.0,,80,,Spisergasse 29,St. Gallen,9000,47.4246368408203,9.37842750549316,POINT (9.378427505493164 47.42463684082031),1072626,0.142857142857143,19.875,530.0,M,d,1072626,False,,,,,,,,True,206,Centrum,Innenstadt,Altstadt,4,13,273,672.1425478689025,697.3148714242275,677,185.1900809224198
3001462415,32U,rent,2021-11-03 10:23:30,,2,1690,270.0,1420.0,,110,,Büchelstrasse 4,St. Gallen,9000,47.4205780029297,9.36482524871826,POINT (9.364825248718262 47.42057800292969),1071065,0.222222222222222,15.363636363636363,422.5,M,c,1071065,False,57.0,49.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,202,Centrum,Rosenberg,Rosenberg-Kreubleiche,3,5,13,358.982687618614,443.69665479863437,677,1130.6329602322737
3001462510,A6FQP3A_23VMY59,rent,2021-11-03 10:23:32,,1,1780,340.0,1440.0,,110,,Sternackerstrasse 5,St. Gallen,9000,47.4262962341309,9.38365173339844,POINT (9.383651733398438 47.42629623413086),1073625,0.191176470588235,16.181818181818183,356.0,L,c,1073625,False,54.0,45.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden,3,11,56,315.16042857177285,1128.553706970457,666,474.26908033070623
3001464371,02008.03.0009,rent,2021-11-03 10:23:36,,,1825,325.0,1500.0,,82,1971.0,Magniberg 4,St. Gallen,9000,47.429313659668,9.37764644622803,POINT (9.377646446228027 47.42931365966797),1073010,0.0,22.25609756097561,365.0,L,c,1073010,True,58.0,50.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,207,Centrum,St.Jakob,St.Jakob,2,11,121,876.9174493740923,933.3544785134695,677,353.4607832578138
3001464187,5780.10.1002,rent,2021-11-03 10:23:42,,1,2300,250.0,2050.0,,114,2012.0,Furglerstr. 14,St. Gallen,9000,47.422290802002,9.35991764068604,POINT (9.359917640686035 47.42229080200195),190611448,0.0256410256410257,20.17543859649123,575.0,M,d,190611448,False,55.0,48.0,ES II,Wohnen,≤PW,">PW, ≤IGW",">PW, ≤IGW",False,202,Centrum,Rosenberg,Rosenberg-Kreubleiche,1,1,7,679.4213849527323,727.9461065395259,698,1384.6085543650634
3001464415,48362664,rent,2021-11-03 10:23:49,,,1220,,,,55,,Brühlbleichestrasse,St. Gallen,9000,47.4301338195801,9.3830680847168,POINT (9.383068084716797 47.43013381958008),1072932,0.112903225806452,22.181818181818183,406.6666666666667,M,c,1072932,False,,,,,,,,True,207,Centrum,St.Jakob,St.Jakob,0,3,14,660.1790889352285,1295.0774657312645,661,618.0419890059942
3001466856,211104_L4_2.5_2011.911499.1a040d06-3d4c-11ec-842e-005056bdbc06,rent,2021-11-04 10:01:51,,1,1180,110.0,1070.0,,53,,Langweidstrasse 4,St. Gallen,9000,47.4123268127441,9.35518360137939,POINT (9.355183601379395 47.41232681274414),1069923,0.0701754385964912,22.264150943396228,590.0,S,d,1069923,False,,,,,,,,True,111,Westen,Bruggen,Haggen-Oberstrasse-Langweid,0,2,1,910.422240063536,1604.4362326318249,767,2271.85233720703
3001468413,23037.01.400020,rent,2021-11-04 20:51:12,,GF,1590,280.0,1310.0,,98,,Langgasse 153,St. Gallen,9008,47.449104309082,9.39769840240479,POINT (9.397698402404785 47.44910430908203),2363503,0.0101010101010101,16.224489795918366,530.0,M,d,2363503,False,66.0,57.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,0,0,0,1657.1960636356773,3598.7653772235253,673,2978.256734991269
3001470583,yegk6.p64nv,rent,2021-11-05 17:25:44,,3,2150,,,,147,1907.0,Dufourstrasse 4,St. Gallen,9008,47.4352416992188,9.38398742675781,POINT (9.383987426757812 47.43524169921875),1074766,0.02,14.625850340136054,430.0,L,c,1074766,False,54.0,45.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,2,3,5,716.162712760915,1745.971351040005,677,1128.3700554623674
3001442287,"3,5-Zi.-DWG, St. Gallen.903877.401212bf-3337-11ec-842e-005056bdbc06",rent,2021-10-22 15:41:57,,3,1380,180.0,1200.0,,82,,Treuackerstrasse 34,St. Gallen,9000,47.415397644043,9.36264228820801,POINT (9.362642288208008 47.41539764404297),1071707,0.138888888888889,16.829268292682926,460.0,M,d,1071707,False,,,,,,,,True,203,Centrum,Riethüsli,Riethüsli,0,4,5,548.3046360917326,990.4981121688713,714,1631.3842241273965
3001447019,1071.189.2203.905260.367d0825-3599-11ec-842e-005056bdbc06,rent,2021-10-25 17:04:26,,2,860,120.0,740.0,,27,,Rorschacherstrasse 218,St. Gallen,9000,,,POINT(9.40232082928263 47.4348146315201),1076251,0.0,31.85185185185185,860.0,S,f,1076251,False,62.0,55.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,303,Osten,St.Fiden,St.Fiden-Krontal,0,0,0,,,,
3001451526,5515.01.0201,rent,2021-10-27 16:50:46,,2,940,80.0,860.0,,34,1955.0,Engelgasse 8,St. Gallen,9000,47.4263572692871,9.37482452392578,POINT (9.374824523925781 47.42635726928711),1072709,0.0,27.647058823529413,470.0,S,d,1072709,False,47.0,41.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,206,Centrum,Innenstadt,Altstadt,4,13,261,525.0736275362327,548.5835927041765,676,193.56682392062083
3001451843,07930.02.0023,rent,2021-10-27 16:51:04,,3,1380,250.0,1130.0,,83,1956.0,Wiesentalstr. 14,St. Gallen,9000,47.4329490661621,9.39658451080322,POINT (9.396584510803223 47.43294906616211),1076156,0.0119047619047619,16.626506024096386,345.0,M,c,1076156,False,51.0,44.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,303,Osten,St.Fiden,St.Fiden-Krontal,3,7,11,293.7887530886458,2323.4711893648077,668,1635.390873286206
3001451857,4700.1031-05,rent,2021-10-27 16:51:20,,3,1670,250.0,1420.0,,90,,Rehburgstrasse 1,St. Gallen,9000,47.4315147399902,9.39706230163574,POINT (9.397062301635742 47.431514739990234),1075950,0.0,18.55555555555556,556.6666666666666,M,d,1075950,True,57.0,51.0,ES III,Wohnen,≤PW,">PW, ≤IGW",">PW, ≤IGW",False,303,Osten,St.Fiden,St.Fiden-Krontal,2,9,8,429.8023172048198,2284.621448792511,668,1601.3614710204572
3001454103,1034.10.2021.907377.1610554a-37e9-11ec-842e-005056bdbc06,rent,2021-10-28 14:45:37,,,1180,120.0,1060.0,,30,,Langgasse 46,St. Gallen,9008,47.4370613098145,9.38827133178711,POINT (9.38827133178711 47.43706130981445),1074938,0.0,39.333333333333336,1180.0,S,f,1074938,False,66.0,59.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,3,6,2,482.3170709549848,2109.7122484806173,668,1466.5259080493006
3001454127,1002.10.2021.907390.ef8268e3-37ea-11ec-842e-005056bdbc06,rent,2021-10-28 14:45:51,,,1590,150.0,1440.0,,71,,Langgasse 46,St. Gallen,9008,47.4370613098145,9.38827133178711,POINT (9.38827133178711 47.43706130981445),1074938,0.1125,22.3943661971831,397.5,M,c,1074938,False,66.0,59.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,3,6,2,482.3170709549848,2109.7122484806173,668,1466.5259080493006
3001456385,197301.01.00203,rent,2021-10-29 14:35:51,,2,740,105.0,635.0,,22,1971.0,Rehetobelstr. 2,St. Gallen,9000,47.4330062866211,9.39983940124512,POINT (9.399839401245117 47.433006286621094),1075818,0.0,33.63636363636363,740.0,S,e,1075818,True,61.0,53.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,303,Osten,St.Fiden,St.Fiden-Krontal,2,6,10,511.74624082527896,2544.835589678476,675,1859.145622927042
3001456527,908182.6a12dc92-38b1-11ec-842e-005056bdbc06,rent,2021-10-29 14:36:00,,4,840,120.0,720.0,,40,,Rorschacher Strasse 183,St. Gallen,9000,47.4329643249512,9.39859294891357,POINT (9.398592948913574 47.43296432495117),1076198,0.230769230769231,21.0,420.0,S,c,1076198,False,65.0,58.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,303,Osten,St.Fiden,St.Fiden-Krontal,2,7,9,425.6072363143223,2458.5139875639784,675,1771.8192653251285
3001456492,8904.63.0101,rent,2021-10-29 14:36:09,,3,1660,265.0,1395.0,,101,1995.0,Brauerstrasse 85b,St. Gallen,9016,47.4431800842285,9.4091739654541,POINT (9.409173965454102 47.443180084228516),2363068,0.0,16.435643564356436,415.0,M,c,2363068,False,,,,,,,,True,308,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden,0,4,0,1532.1907489902062,3740.6072100413253,690,3057.0064381037755
3000700663,4548.01.0101,rent,2021-10-12 23:17:48,,1,740,,,,47,,Teufenerstrasse 62,St. Gallen,9000,,,POINT(9.36705650912819 47.4174237001231),1071689,0.0,15.74468085106383,370.0,S,c,1071689,False,66.0,59.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,203,Centrum,Riethüsli,Riethüsli,0,0,0,,,,
3000837488,6065.3551,rent,2021-10-12 20:46:57,,5,1150,,,,61,,Rosenbergstrasse 68 (BK),St. Gallen,9000,,,POINT(9.3668446184697 47.4232841735143),1071193,0.0517241379310345,18.852459016393443,383.3333333333333,M,c,1071193,False,65.0,59.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,202,Centrum,Rosenberg,Rosenberg-Kreubleiche,0,0,0,,,,
3000884589,2050118.02.000020,rent,2021-10-13 09:12:35,,4,1270,200.0,1070.0,,54,,Gebäude Gartenstrasse 15,St. Gallen,9000,,,POINT(9.37259281781419 47.4213167784574),2717538,0.2,23.51851851851852,635.0,S,e,2717538,False,62.0,50.0,ES III,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,205,Centrum,Innenstadt,St.Leonhard-Ost,0,0,0,,,,
